time,gFx,gFy,gFz,TgF
2.327475468,-0.2147,0.7615,0.7513,1.050
2.330468801,-0.2089,0.7590,0.7716,1.062
2.332006197,-0.2045,0.7610,0.7924,1.078
2.33448578,-0.2003,0.7602,0.7953,1.079
2.337171874,-0.2035,0.7561,0.7897,1.073
2.339434322,-0.2079,0.7536,0.7743,1.061
2.341520207,-0.2123,0.7500,0.7433,1.037
2.344413593,-0.2172,0.7485,0.7110,1.014
2.347018749,-0.2191,0.7480,0.6754,0.989
2.349252291,-0.2248,0.7456,0.6389,0.964
2.351302499,-0.2309,0.7444,0.6072,0.943
2.353603541,-0.2470,0.7417,0.5762,0.926
2.359245832,-0.2594,0.7402,0.5500,0.912
2.36051578,-0.2697,0.7402,0.5300,0.904
2.360967187,-0.2758,0.7400,0.5126,0.895
2.36320078,-0.2751,0.7449,0.5065,0.895
2.365799218,-0.2687,0.7483,0.5031,0.894
2.368055207,-0.2677,0.7539,0.5058,0.899
2.370430624,-0.2746,0.7576,0.5136,0.908
2.372848697,-0.2858,0.7607,0.5185,0.917
2.375480416,-0.2975,0.7668,0.5275,0.931
2.378078749,-0.3046,0.7668,0.5322,0.936
2.38014177,-0.3068,0.7681,0.5444,0.945
2.382374114,-0.3061,0.7690,0.5552,0.952
2.385892499,-0.3049,0.7729,0.5583,0.956
2.387135676,-0.3024,0.7742,0.5578,0.956
2.401212707,-0.2983,0.7786,0.5483,0.952
2.401626562,-0.2927,0.7795,0.5351,0.943
2.401818957,-0.2878,0.7800,0.5239,0.936
2.401946562,-0.2822,0.7790,0.5126,0.927
2.402058332,-0.2785,0.7783,0.5043,0.920
2.402670103,-0.2748,0.7766,0.4980,0.914
2.404205416,-0.2687,0.7812,0.4958,0.914
2.408041093,-0.2614,0.7820,0.4997,0.915
2.409431301,-0.2516,0.7873,0.5039,0.918
2.413038749,-0.2426,0.7945,0.5097,0.925
2.413740259,-0.2353,0.7981,0.5231,0.933
2.417132916,-0.2294,0.8030,0.5344,0.942
2.418455624,-0.2235,0.8035,0.5385,0.943
2.421322916,-0.2169,0.8032,0.5434,0.944
2.428487291,-0.2079,0.8042,0.5395,0.940
2.429546301,-0.1988,0.7969,0.5378,0.931
2.430234947,-0.1993,0.7940,0.5322,0.926
2.430603228,-0.2020,0.7923,0.5202,0.918
2.433497082,-0.2084,0.7876,0.5075,0.909
2.440477395,-0.2123,0.7886,0.4975,0.905
2.448021978,-0.2201,0.7886,0.4860,0.901
2.448564114,-0.2289,0.7893,0.4821,0.901
2.448908697,-0.2343,0.7888,0.4831,0.903
2.449395312,-0.2394,0.7920,0.4836,0.907
2.449862551,-0.2438,0.7942,0.4882,0.913
2.451970259,-0.2445,0.8006,0.4867,0.917
2.452641301,-0.2389,0.8093,0.4889,0.924
2.454540937,-0.2252,0.8164,0.4951,0.929
2.457442603,-0.2154,0.8238,0.5024,0.936
2.459359478,-0.2164,0.8303,0.5046,0.943
2.462707447,-0.2172,0.8338,0.4948,0.941
2.464489634,-0.2167,0.8377,0.4855,0.939
2.46660802,-0.2118,0.8377,0.4836,0.936
2.470699634,-0.2081,0.8338,0.4855,0.933
2.473757343,-0.2084,0.8299,0.4892,0.932
2.475977812,-0.2130,0.8233,0.4938,0.931
2.477584947,-0.2199,0.8115,0.4933,0.923
2.479610832,-0.2250,0.7998,0.4919,0.914
2.480927916,-0.2321,0.7905,0.4884,0.907
2.48342328,-0.2379,0.7795,0.4755,0.893
2.487167603,-0.2406,0.7722,0.4616,0.880
2.48870703,-0.2350,0.7681,0.4464,0.867
2.492547343,-0.2287,0.7622,0.4235,0.849
2.493379062,-0.2240,0.7607,0.4078,0.838
2.495412187,-0.2223,0.7576,0.3954,0.829
2.497777864,-0.2250,0.7551,0.3903,0.825
2.500221978,-0.2291,0.7551,0.3920,0.827
2.502705832,-0.2348,0.7539,0.4020,0.833
2.505222551,-0.2345,0.7566,0.4093,0.839
2.508620364,-0.2279,0.7607,0.4161,0.844
2.509737968,-0.2150,0.7661,0.4213,0.847
2.512058541,-0.1998,0.7732,0.4225,0.849
2.514664322,-0.1844,0.7773,0.4225,0.849
2.51679078,-0.1744,0.7829,0.4210,0.850
2.519900259,-0.1730,0.7839,0.4183,0.849
2.521628436,-0.1778,0.7810,0.4166,0.847
2.52485052,-0.1913,0.7734,0.4100,0.841
2.526983072,-0.2169,0.7688,0.4008,0.839
2.528874895,-0.2450,0.7610,0.3851,0.834
2.531347291,-0.2675,0.7529,0.3636,0.825
2.534541614,-0.2866,0.7473,0.3328,0.814
2.536309374,-0.2973,0.7453,0.3018,0.804
2.539545259,-0.3000,0.7419,0.2767,0.793
2.545492134,-0.3005,0.7427,0.2622,0.789
2.546337239,-0.2990,0.7507,0.2485,0.790
2.546738749,-0.2973,0.7527,0.2427,0.789
2.551668749,-0.2934,0.7573,0.2422,0.792
2.551953645,-0.2910,0.7595,0.2410,0.792
2.552642811,-0.2890,0.7610,0.2368,0.791
2.555175468,-0.2866,0.7593,0.2327,0.788
2.558496197,-0.2814,0.7590,0.2266,0.784
2.559967707,-0.2733,0.7568,0.2219,0.777
2.562658697,-0.2599,0.7583,0.2195,0.773
2.564956614,-0.2458,0.7649,0.2249,0.775
2.567293697,-0.2267,0.7698,0.2327,0.775
2.570065676,-0.2076,0.7783,0.2468,0.782
2.574028749,-0.1901,0.7849,0.2693,0.790
2.575493489,-0.1761,0.7905,0.2898,0.799
2.57689578,-0.1642,0.7957,0.3104,0.809
2.579779582,-0.1615,0.7971,0.3343,0.819
2.582141561,-0.1583,0.8067,0.3619,0.839
2.584543332,-0.1492,0.8269,0.3854,0.865
2.586521926,-0.1466,0.8426,0.4064,0.888
2.590435103,-0.1458,0.8553,0.4222,0.906
2.591316145,-0.1519,0.8665,0.4310,0.921
2.593585832,-0.1700,0.8716,0.4230,0.925
2.596235207,-0.1886,0.8743,0.4078,0.925
2.598870468,-0.2037,0.8709,0.3822,0.914
2.601122343,-0.2187,0.8675,0.3458,0.900
2.603784686,-0.2221,0.8624,0.3025,0.880
2.606575936,-0.2191,0.8607,0.2547,0.862
2.609248905,-0.2140,0.8624,0.2117,0.850
2.610404686,-0.2071,0.8646,0.1772,0.842
2.612919843,-0.2003,0.8633,0.1616,0.836
2.615404634,-0.1964,0.8589,0.1577,0.830
2.618186926,-0.1969,0.8499,0.1682,0.823
2.620324426,-0.1927,0.8435,0.1814,0.819
2.622902916,-0.1861,0.8367,0.1933,0.814
2.625309009,-0.1759,0.8323,0.2073,0.811
2.627739114,-0.1578,0.8306,0.2185,0.808
2.630229009,-0.1373,0.8338,0.2293,0.810
2.632123697,-0.1151,0.8382,0.2388,0.813
2.63442427,-0.1016,0.8413,0.2456,0.816
2.637019009,-0.0906,0.8430,0.2556,0.819
2.64022302,-0.0882,0.8404,0.2735,0.822
2.641677134,-0.0921,0.8396,0.2950,0.830
2.644088176,-0.1011,0.8386,0.3047,0.834
2.647889374,-0.0950,0.8433,0.3091,0.839
2.649495676,-0.0755,0.8531,0.3011,0.842
2.651562551,-0.0515,0.8609,0.2872,0.842
2.654216301,-0.0320,0.8763,0.2688,0.849
2.656282395,-0.0261,0.8870,0.2476,0.852
2.658470259,-0.0383,0.8961,0.2293,0.856
2.661358489,-0.0530,0.9012,0.2163,0.859
2.663221614,-0.0674,0.9081,0.2124,0.866
2.665557134,-0.0804,0.9110,0.2149,0.870
2.66822828,-0.0896,0.9110,0.2183,0.872
2.670648332,-0.0997,0.9093,0.2151,0.871
2.674669114,-0.1016,0.9068,0.2134,0.869
2.675335207,-0.0977,0.9088,0.2063,0.868
2.678132239,-0.0887,0.9115,0.1982,0.868
2.680916822,-0.0730,0.9137,0.1921,0.867
2.682466926,-0.0581,0.9178,0.1902,0.869
2.685908124,-0.0432,0.9210,0.1953,0.872
2.687254895,-0.0322,0.9229,0.2053,0.875
2.690235624,-0.0239,0.9232,0.2178,0.878
2.692212239,-0.0215,0.9205,0.2378,0.881
2.69448203,-0.0137,0.9178,0.2544,0.883
2.697079739,-0.0100,0.9132,0.2735,0.884
2.69911328,0.0015,0.9100,0.2847,0.884
2.702090103,0.0161,0.9100,0.2925,0.887
2.704459895,0.0352,0.9134,0.2864,0.888
2.708094999,0.0472,0.9178,0.2774,0.889
2.709139114,0.0520,0.9247,0.2681,0.893
2.711789686,0.0501,0.9337,0.2586,0.899
2.713967343,0.0518,0.9444,0.2442,0.905
2.715864009,0.0515,0.9574,0.2200,0.911
2.719013072,0.0479,0.9686,0.1938,0.916
2.721173697,0.0359,0.9735,0.1645,0.914
2.726022707,0.0198,0.9721,0.1462,0.909
2.72689828,-0.0002,0.9674,0.1286,0.902
2.727995311,-0.0190,0.9642,0.1154,0.898
2.732290051,-0.0352,0.9620,0.1093,0.896
2.736411509,-0.0391,0.9630,0.1110,0.897
2.736921301,-0.0359,0.9638,0.1127,0.898
2.751536874,-0.0286,0.9684,0.1179,0.903
2.752068697,-0.0244,0.9752,0.1264,0.910
2.75248177,-0.0171,0.9806,0.1350,0.917
2.75284052,-0.0110,0.9845,0.1440,0.922
2.753178488,-0.0071,0.9928,0.1521,0.931
2.753484843,0.0022,0.9970,0.1589,0.936
2.759866353,0.0176,1.0011,0.1628,0.941
2.76385328,0.0279,1.0070,0.1655,0.947
2.765326145,0.0367,1.0087,0.1750,0.951
2.766397811,0.0411,1.0121,0.1828,0.956
2.766833697,0.0401,1.0089,0.1850,0.953
2.767232707,0.0389,1.0084,0.1821,0.952
2.767617968,0.0369,1.0065,0.1689,0.947
2.772175416,0.0396,1.0048,0.1501,0.942
2.772989218,0.0450,1.0050,0.1276,0.939
2.773819686,0.0462,1.0062,0.1140,0.939
2.776423697,0.0262,0.9962,0.1149,0.928
2.778338541,-0.0879,0.9525,0.1638,0.900
2.781014791,-0.2404,0.8858,0.2454,0.888
2.783297238,-0.1392,0.8992,0.2310,0.872
2.786016405,0.0428,0.9586,0.1447,0.896
2.788141405,0.1732,1.0246,0.0419,0.962
2.791984478,0.2446,1.0854,-0.0546,1.035
2.793249113,0.2717,1.1313,-0.1235,1.090
2.79534578,0.2602,1.1460,-0.1411,1.104
2.797893176,0.1991,1.1208,-0.1062,1.064
2.800350416,0.1109,1.0783,-0.0380,1.007
2.802489009,0.0276,1.0365,0.0473,0.962
2.80524302,-0.0283,1.0072,0.1227,0.942
2.811574947,-0.0447,0.9996,0.1699,0.943
2.813307603,-0.0315,1.0065,0.1787,0.951
2.813516561,0.0046,1.0238,0.1506,0.961
2.814462863,0.0479,1.0468,0.1127,0.979
2.817372968,0.0765,1.0605,0.0775,0.990
2.819455676,0.0892,1.0685,0.0502,0.997
2.821813124,0.0902,1.0624,0.0321,0.990
2.828549374,0.0814,1.0505,0.0228,0.977
2.829425155,0.0692,1.0331,0.0189,0.959
2.829924113,0.0616,1.0202,0.0189,0.945
2.831384999,0.0528,1.0070,0.0165,0.932
2.833790936,0.0474,0.9977,0.0084,0.922
2.839331822,0.0457,0.9933,0.0021,0.918
2.839903749,0.0447,0.9918,-0.0123,0.916
2.851439843,0.0464,0.9916,-0.0204,0.916
2.852816822,0.0467,0.9904,-0.0265,0.915
2.853392968,0.0476,0.9911,-0.0295,0.916
2.853941822,0.0476,0.9899,-0.0287,0.914
2.854289166,0.0450,0.9894,-0.0275,0.914
2.855325051,0.0452,0.9933,-0.0234,0.918
2.875549322,0.0555,0.9987,-0.0265,0.923
2.876500936,0.0753,1.0079,-0.0285,0.934
2.877016093,0.0972,1.0153,-0.0292,0.942
2.877789582,0.1195,1.0229,-0.0290,0.952
2.878288957,0.1204,1.0209,-0.0292,0.950
2.878780624,0.1031,1.0197,-0.0184,0.947
2.879309113,0.0816,1.0143,-0.0040,0.940
2.87981177,0.0601,1.0050,0.0082,0.930
2.880380572,0.0442,0.9999,0.0160,0.924
2.881000676,0.0318,0.9935,0.0179,0.918
2.88150802,0.0296,0.9913,0.0121,0.916
2.881993853,0.0320,0.9911,0.0021,0.915
2.884382447,0.0396,0.9916,-0.0123,0.916
2.886354843,0.0535,0.9957,-0.0226,0.920
2.890329478,0.0630,0.9974,-0.0278,0.923
2.894068905,0.0667,0.9989,-0.0321,0.924
2.895296822,0.0618,0.9952,-0.0353,0.920
2.896246978,0.0542,0.9882,-0.0385,0.913
2.898825572,0.0547,0.9821,-0.0426,0.907
2.901141301,0.0567,0.9782,-0.0417,0.903
2.903445311,0.0736,0.9767,-0.0426,0.903
2.905874738,0.0799,0.9789,-0.0417,0.905
2.908390207,0.0841,0.9769,-0.0397,0.904
2.911127186,0.0819,0.9779,-0.0378,0.904
2.915237082,0.0782,0.9747,-0.0300,0.901
2.915430676,0.0721,0.9694,-0.0241,0.895
2.917429166,0.0625,0.9686,-0.0136,0.894
2.919899009,0.0572,0.9647,-0.0092,0.889
2.922264113,0.0545,0.9684,-0.0031,0.893
2.924915832,0.0520,0.9713,0.0035,0.896
2.927247759,0.0572,0.9772,0.0033,0.902
2.929798176,0.0704,0.9835,-0.0004,0.909
2.931964634,0.0823,0.9911,-0.0062,0.917
2.934248332,0.0924,0.9965,-0.0138,0.923
2.937008645,0.0948,1.0026,-0.0253,0.930
2.939409791,0.0926,1.0065,-0.0326,0.933
2.947849686,0.0865,1.0079,-0.0304,0.934
2.94832302,0.0779,1.0104,-0.0238,0.936
2.948501613,0.0699,1.0082,-0.0092,0.933
2.949448645,0.0640,1.0094,0.0028,0.934
2.952724738,0.0630,1.0128,0.0177,0.938
2.953727603,0.0686,1.0204,0.0270,0.946
2.956401405,0.0753,1.0219,0.0316,0.948
2.970212603,0.0801,1.0270,0.0301,0.954
2.971365988,0.0836,1.0234,0.0301,0.950
2.97185354,0.0841,1.0212,0.0314,0.948
2.97235953,0.0816,1.0187,0.0328,0.945
2.972879374,0.0733,1.0170,0.0363,0.943
2.973332134,0.0664,1.0153,0.0289,0.941
2.973875051,0.0550,1.0145,0.0201,0.940
2.97817328,0.0457,1.0114,0.0043,0.936
2.97852203,0.0452,1.0099,-0.0138,0.934
2.980071926,0.0503,1.0133,-0.0285,0.938
2.982481978,0.0550,1.0121,-0.0497,0.938
2.985209009,0.0596,1.0148,-0.0639,0.941
2.987566613,0.0633,1.0158,-0.0773,0.943
2.992257551,0.0640,1.0197,-0.0839,0.948
2.993971509,0.0669,1.0155,-0.0817,0.943
2.99941177,0.0662,1.0121,-0.0859,0.940
2.999926665,0.0684,1.0111,-0.0781,0.939
3.000342447,0.0779,1.0126,-0.0632,0.940
3.001766249,0.0892,1.0167,-0.0505,0.944
3.00445729,0.0992,1.0234,-0.0466,0.951
3.008172811,0.1094,1.0226,-0.0412,0.951
3.010664426,0.1153,1.0253,-0.0351,0.954
3.011264582,0.1180,1.0221,-0.0307,0.951
3.013892082,0.1146,1.0192,-0.0302,0.948
3.016176197,0.1075,1.0153,-0.0260,0.943
3.018434843,0.1026,1.0126,-0.0246,0.940
3.02084479,0.0950,1.0075,-0.0248,0.934
3.025834061,0.0887,1.0006,-0.0273,0.927
3.026832603,0.0821,0.9950,-0.0329,0.921
3.029012134,0.0721,0.9911,-0.0402,0.917
3.032490832,0.0669,0.9906,-0.0488,0.917
3.033588645,0.0682,0.9938,-0.0610,0.920
3.035699582,0.0628,0.9938,-0.0678,0.921
3.038081509,0.0574,0.9943,-0.0729,0.921
3.04141328,0.0506,0.9999,-0.0793,0.927
3.044066874,0.0467,1.0023,-0.0839,0.930
3.044868853,0.0411,1.0018,-0.0903,0.930
3.047157759,0.0315,0.9982,-0.1018,0.927
3.049850468,0.0303,1.0006,-0.0891,0.928
3.051995259,0.0315,1.0033,-0.0746,0.930
3.054231197,0.0325,1.0065,-0.0627,0.932
3.058575155,0.0403,1.0136,-0.0536,0.939
3.059736665,0.0572,1.0326,-0.0544,0.958
3.061536718,0.0848,1.0502,-0.0607,0.978
3.063825728,0.1099,1.0651,-0.0680,0.995
3.06676078,0.1302,1.0734,-0.0810,1.006
3.069271665,0.1376,1.0724,-0.0891,1.006
3.071185207,0.1327,1.0666,-0.0896,1.000
3.076323332,0.1204,1.0539,-0.0798,0.985
3.078011093,0.1041,1.0375,-0.0646,0.967
3.07852104,0.0872,1.0241,-0.0505,0.951
3.080821249,0.0755,1.0150,-0.0475,0.941
3.083267915,0.0721,1.0072,-0.0495,0.933
3.085542603,0.0743,1.0094,-0.0610,0.936
3.088148801,0.0814,1.0141,-0.0707,0.942
3.096061353,0.0889,1.0189,-0.0776,0.948
3.096773853,0.0924,1.0231,-0.0788,0.952
3.098165572,0.0919,1.0226,-0.0908,0.953
3.098535988,0.0867,1.0199,-0.1081,0.951
3.101122395,0.0821,1.0172,-0.1003,0.948
3.102328384,0.0787,1.0143,-0.0876,0.943
3.104902915,0.0696,1.0133,-0.0734,0.941
3.115774218,0.0603,1.0116,-0.0624,0.938
3.116422134,0.0599,1.0111,-0.0505,0.937
3.11682177,0.0689,1.0158,-0.0385,0.941
3.11713328,0.0889,1.0275,-0.0253,0.954
3.122214374,0.1085,1.0348,-0.0158,0.963
3.123069686,0.1099,1.0414,-0.0089,0.969
3.123480832,0.1033,1.0453,-0.0128,0.973
3.126906145,0.0931,1.0439,-0.0187,0.970
3.127139947,0.0784,1.0392,-0.0278,0.965
3.129952186,0.0677,1.0339,-0.0370,0.959
3.131117915,0.0628,1.0275,-0.0461,0.953
3.133395207,0.0635,1.0243,-0.0563,0.950
3.136030676,0.0709,1.0275,-0.0654,0.954
3.138693332,0.0863,1.0314,-0.0785,0.960
3.143882186,0.1029,1.0409,-0.0852,0.971
3.144491822,0.1204,1.0495,-0.0896,0.982
3.146152915,0.1302,1.0512,-0.0903,0.985
3.14849302,0.1261,1.0495,-0.0866,0.982
3.150554738,0.1185,1.0439,-0.0756,0.975
3.153295884,0.1048,1.0331,-0.0683,0.963
3.155512134,0.0950,1.0258,-0.0556,0.954
3.163025832,0.0843,1.0187,-0.0470,0.945
3.163947863,0.0811,1.0153,-0.0407,0.942
3.164489582,0.0853,1.0189,-0.0436,0.946
3.164976926,0.0853,1.0229,-0.0478,0.950
3.167314999,0.0906,1.0304,-0.0561,0.958
3.170042342,0.0911,1.0326,-0.0641,0.961
3.172558592,0.0865,1.0317,-0.0673,0.960
3.176322759,0.0716,1.0317,-0.0663,0.959
3.177100936,0.0623,1.0346,-0.0644,0.961
3.179204217,0.0564,1.0356,-0.0634,0.962
3.181504842,0.0586,1.0339,-0.0617,0.960
3.183918592,0.0628,1.0356,-0.0651,0.962
3.186391405,0.0635,1.0353,-0.0710,0.962
3.188850728,0.0630,1.0321,-0.0746,0.959
3.192822707,0.0601,1.0273,-0.0788,0.955
3.19355078,0.0533,1.0236,-0.0896,0.952
3.196631926,0.0542,1.0224,-0.0898,0.950
3.198692967,0.0613,1.0275,-0.0795,0.955
3.200852707,0.0711,1.0297,-0.0654,0.957
3.205750728,0.0782,1.0343,-0.0622,0.961
3.206296509,0.0758,1.0339,-0.0624,0.961
3.21158052,0.0740,1.0304,-0.0605,0.957
3.212141509,0.0750,1.0268,-0.0610,0.954
3.213156405,0.0787,1.0216,-0.0614,0.949
3.217178592,0.0836,1.0167,-0.0605,0.944
3.218704322,0.0880,1.0148,-0.0610,0.943
3.222527447,0.0914,1.0094,-0.0551,0.937
3.22406729,0.0938,1.0060,-0.0426,0.933
3.225963332,0.0936,1.0006,-0.0334,0.928
3.234285311,0.0924,0.9965,-0.0285,0.923
3.234881145,0.0902,0.9928,-0.0314,0.920
3.235294426,0.0916,0.9901,-0.0402,0.917
3.235954322,0.0955,0.9879,-0.0539,0.916
3.23696479,0.1007,0.9879,-0.0651,0.917
3.239232342,0.1041,0.9855,-0.0722,0.915
3.24855479,0.1048,0.9821,-0.0739,0.912
3.249480936,0.1014,0.9806,-0.0785,0.911
3.24992677,0.0926,0.9823,-0.0766,0.912
3.250287863,0.0801,0.9882,-0.0776,0.917
3.251505624,0.0731,0.9918,-0.0761,0.920
3.253560572,0.0701,0.9987,-0.0700,0.926
3.256002707,0.0672,1.0057,-0.0629,0.932
3.260655051,0.0682,1.0119,-0.0495,0.938
3.261326145,0.0638,1.0175,-0.0383,0.943
3.26314479,0.0586,1.0199,-0.0385,0.945
3.269906457,0.0589,1.0204,-0.0456,0.946
3.270382603,0.0647,1.0270,-0.0246,0.952
3.27072677,0.0831,1.0343,0.0016,0.960
3.273840311,0.0938,1.0387,0.0218,0.966
3.277211613,0.0958,1.0429,0.0448,0.971
3.277922082,0.0887,1.0422,0.0661,0.971
3.280026822,0.0833,1.0397,0.0763,0.969
3.282396405,0.0809,1.0351,0.0744,0.964
3.285039895,0.0843,1.0312,0.0641,0.960
3.287127499,0.0872,1.0253,0.0443,0.953
3.289840676,0.0916,1.0219,0.0157,0.949
3.293364895,0.0914,1.0187,-0.0138,0.945
3.294618905,0.0906,1.0133,-0.0448,0.940
3.296926665,0.0863,1.0077,-0.0663,0.936
3.299552811,0.0823,1.0018,-0.0813,0.931
3.302357238,0.0787,0.9972,-0.0849,0.926
3.321994947,0.0714,0.9940,-0.0825,0.922
3.32276729,0.0613,0.9921,-0.0754,0.919
3.323192395,0.0537,0.9877,-0.0666,0.914
3.32354927,0.0494,0.9921,-0.0529,0.918
3.324152082,0.0457,0.9960,-0.0400,0.921
3.324545207,0.0472,1.0004,-0.0260,0.925
3.324878124,0.0540,1.0048,-0.0175,0.929
3.325214009,0.0559,1.0094,-0.0121,0.934
3.325561874,0.0591,1.0133,-0.0094,0.938
3.330934374,0.0611,1.0184,-0.0048,0.943
3.33156802,0.0577,1.0212,-0.0011,0.946
3.331986978,0.0542,1.0221,0.0048,0.947
3.33281854,0.0533,1.0234,0.0091,0.948
3.335196405,0.0574,1.0246,0.0113,0.949
3.338721978,0.0635,1.0241,0.0104,0.949
3.339966301,0.0755,1.0260,0.0072,0.952
3.34441354,0.0809,1.0260,0.0016,0.952
3.344941978,0.0848,1.0243,-0.0062,0.950
3.348112238,0.0872,1.0212,-0.0060,0.947
3.349614113,0.0887,1.0202,-0.0126,0.946
3.352323905,0.0870,1.0138,-0.0123,0.940
3.354902134,0.0858,1.0114,-0.0123,0.938
3.357033801,0.0870,1.0067,-0.0114,0.933
3.363788072,0.0843,1.0048,-0.0136,0.931
3.36411328,0.0799,1.0065,-0.0160,0.932
3.36819703,0.0772,1.0060,-0.0246,0.932
3.368348957,0.0787,1.0057,-0.0265,0.932
3.36920354,0.0804,1.0055,-0.0317,0.932
3.37132802,0.0789,1.0053,-0.0297,0.931
3.373719217,0.0750,1.0072,-0.0192,0.933
3.376442082,0.0689,1.0077,-0.0087,0.933
3.378332915,0.0684,1.0092,0.0016,0.934
3.381221978,0.0662,1.0067,0.0101,0.932
3.383287967,0.0623,1.0060,0.0177,0.931
3.385886353,0.0601,1.0031,0.0214,0.928
3.388336301,0.0618,1.0050,0.0223,0.930
3.390913853,0.0655,1.0101,0.0248,0.936
3.39334078,0.0699,1.0097,0.0206,0.935
3.395845467,0.0682,1.0094,0.0218,0.935
3.398793332,0.0642,1.0097,0.0209,0.935
3.400267707,0.0630,1.0114,0.0216,0.937
3.403750467,0.0645,1.0094,0.0204,0.935
3.412593124,0.0660,1.0050,0.0152,0.930
3.412934947,0.0699,1.0055,0.0094,0.931
3.413052967,0.0706,1.0070,0.0045,0.932
3.413139426,0.0721,1.0082,-0.0023,0.934
3.414418124,0.0718,1.0092,-0.0053,0.934
3.416758124,0.0723,1.0114,-0.0040,0.937
3.419095155,0.0723,1.0128,-0.0040,0.938
3.421738228,0.0733,1.0143,0.0018,0.940
3.425608697,0.0711,1.0150,0.0055,0.940
3.426245676,0.0699,1.0136,0.0104,0.939
3.429086613,0.0677,1.0123,0.0121,0.938
3.431441509,0.0652,1.0114,0.0140,0.937
3.433869322,0.0635,1.0084,0.0111,0.934
3.435928697,0.0633,1.0084,0.0084,0.933
3.438324634,0.0647,1.0072,0.0048,0.932
3.440610572,0.0650,1.0053,0.0035,0.930
3.443019165,0.0647,1.0018,-0.0014,0.927
3.445670207,0.0623,0.9984,-0.0079,0.923
3.450760467,0.0577,0.9962,-0.0167,0.921
3.450977238,0.0537,0.9891,-0.0270,0.914
3.453351665,0.0535,0.9865,-0.0334,0.911
3.455223749,0.0528,0.9845,-0.0361,0.909
3.45736578,0.0515,0.9823,-0.0343,0.907
3.459782811,0.0494,0.9821,-0.0309,0.907
3.462741822,0.0472,0.9811,-0.0287,0.906
3.46468078,0.0469,0.9848,-0.0216,0.909
3.467499634,0.0494,0.9855,-0.0177,0.910
3.470184738,0.0503,0.9882,-0.0167,0.913
3.471720832,0.0520,0.9877,-0.0170,0.912
3.475088644,0.0525,0.9874,-0.0180,0.912
3.476614217,0.0562,0.9882,-0.0206,0.913
3.478997551,0.0555,0.9872,-0.0236,0.912
3.481846561,0.0562,0.9857,-0.0285,0.911
3.483869374,0.0559,0.9843,-0.0302,0.909
3.486582394,0.0577,0.9860,-0.0307,0.911
3.488839217,0.0591,0.9840,-0.0331,0.909
3.491788905,0.0581,0.9860,-0.0321,0.911
3.49352328,0.0555,0.9874,-0.0339,0.912
3.496039686,0.0542,0.9860,-0.0334,0.911
3.498772238,0.0515,0.9872,-0.0351,0.912
3.500709322,0.0535,0.9879,-0.0405,0.913
3.503336926,0.0591,0.9891,-0.0446,0.915
3.505519113,0.0664,0.9891,-0.0458,0.915
3.50975953,0.0667,0.9911,-0.0446,0.917
3.516457655,0.0642,0.9877,-0.0407,0.913
3.517145832,0.0586,0.9872,-0.0324,0.912
3.517610155,0.0520,0.9860,-0.0304,0.911
3.518015519,0.0484,0.9840,-0.0312,0.909
3.520130207,0.0428,0.9843,-0.0312,0.909
3.522760988,0.0432,0.9821,-0.0365,0.907
3.526320676,0.0425,0.9816,-0.0412,0.906
3.527605624,0.0437,0.9862,-0.0468,0.911
3.529899165,0.0445,0.9838,-0.0517,0.909
3.532702082,0.0418,0.9857,-0.0531,0.911
3.534415415,0.0415,0.9891,-0.0534,0.914
3.536727342,0.0435,0.9904,-0.0473,0.915
3.539909061,0.0459,0.9921,-0.0409,0.917
3.542443905,0.0469,0.9950,-0.0324,0.920
3.544873801,0.0469,0.9984,-0.0231,0.923
3.54698328,0.0454,1.0036,-0.0138,0.928
3.549601249,0.0452,1.0060,-0.0075,0.930
3.55123979,0.0437,1.0053,-0.0009,0.930
3.553541822,0.0428,1.0062,0.0040,0.931
3.556689842,0.0428,1.0065,0.0065,0.931
3.559303592,0.0381,1.0048,0.0038,0.929
3.561383124,0.0367,1.0082,0.0028,0.932
3.562992134,0.0325,1.0084,0.0011,0.933
3.565695572,0.0335,1.0072,-0.0048,0.931
3.568580207,0.0386,1.0092,-0.0145,0.933
3.570423592,0.0472,1.0077,-0.0251,0.932
3.572708801,0.0520,1.0072,-0.0343,0.932
3.576318853,0.0520,1.0050,-0.0402,0.930
3.578685311,0.0496,0.9994,-0.0383,0.924
3.579808332,0.0454,0.9938,-0.0282,0.918
3.582784113,0.0403,0.9869,-0.0153,0.911
3.584698697,0.0362,0.9838,0.0016,0.908
3.587901717,0.0352,0.9811,0.0211,0.906
3.589906613,0.0281,0.9764,0.0443,0.902
3.592301665,0.0161,0.9760,0.0641,0.903
3.594496249,0.0061,0.9762,0.0844,0.905
3.59681578,-0.0034,0.9784,0.0983,0.909
3.599094842,-0.0046,0.9808,0.1088,0.913
3.601814426,-0.0012,0.9911,0.1201,0.924
3.604861457,0.0024,0.9994,0.1301,0.934
3.606189217,0.0076,1.0119,0.1367,0.947
3.608707342,0.0242,1.0263,0.1393,0.962
3.611749321,0.0486,1.0419,0.1408,0.978
3.613538957,0.0736,1.0580,0.1337,0.994
3.616159165,0.1029,1.0717,0.1193,1.007
3.619417186,0.1273,1.0822,0.1030,1.018
3.621775624,0.1422,1.0830,0.0893,1.019
3.623943228,0.1371,1.0781,0.0788,1.012
3.641584113,0.1146,1.0595,0.0709,0.991
